"pathway","MGISize","score","rand_score_dist","p_value","padj","nMoreExtreme","TopMGI"
"SUSTAINED ANGIOGENESIS",3874,2967.28561551069,"2796.7943,2837.1494,2845.3833,2845.5277,2854.0895,2889.1714",9.77436440235002e-22,9.77436440235002e-21,0,"hsa-miR-200b-3p:OSMR/hsa-miR-200c-3p:RECK/hsa-miR-151a-3p:OSMR/hsa-miR-944:RECK/hsa-miR-30d-5p:TNFSF9/hsa-miR-205-5p:LIFR/hsa-miR-30e-5p:TNFSF9/hsa-miR-205-3p:RECK/hsa-miR-769-5p:OSMR/hsa-miR-200b-3p:RECK/hsa-miR-98-5p:TNFSF9/hsa-let-7g-5p:TNFSF9/hsa-miR-592:OSMR/hsa-miR-664b-3p:BMPR1B/hsa-miR-6734-5p:OSMR/hsa-miR-4778-3p:RECK/hsa-miR-3176:PTGIS/hsa-miR-1307-3p:CXCR5/hsa-miR-197-3p:WNT9A/hsa-miR-200c-3p:LIFR/hsa-miR-93-3p:PTGIS/hsa-miR-4652-5p:PTGIS/hsa-miR-30c-5p:TNFSF9/hsa-let-7d-5p:TNFSF9/hsa-miR-30b-3p:TNFSF9/hsa-miR-30b-5p:TNFSF9/hsa-miR-664a-3p:YES1/hsa-miR-6499-3p:PTGIS/hsa-miR-29b-2-5p:TGFA/hsa-let-7e-5p:TNFSF9/hsa-miR-331-3p:PTGIS/hsa-miR-7112-3p:PTGIS/hsa-miR-664a-5p:VAV2/hsa-miR-187-5p:EGFR/hsa-miR-29b-2-5p:DROSHA/hsa-miR-5684:PTGIS/hsa-miR-6781-3p:PTGIS/hsa-miR-550a-5p:PTGIS/hsa-miR-103a-3p:STIM1/hsa-miR-376b-5p:ANGPT2/hsa-miR-30d-3p:TNFSF10/hsa-miR-30c-5p:VAV2/hsa-miR-93-3p:CXCR5/hsa-miR-30c-1-3p:TNFSF9/hsa-miR-501-3p:WNT9A/hsa-miR-25-3p:OSMR/hsa-miR-324-3p:CXCR5/hsa-miR-455-3p:PTGIS/hsa-miR-148b-3p:WNT9A/hsa-miR-30c-5p:YES1/hsa-miR-500a-3p:OSMR/hsa-miR-376c-5p:ANGPT2/hsa-miR-4742-3p:AKAP13/hsa-miR-500a-3p:WNT9A/hsa-miR-1301-3p:PTGIS/hsa-miR-6854-5p:LIFR/hsa-miR-4665-5p:CXCR5/hsa-miR-30c-1-3p:HPSE/hsa-miR-766-3p:HOXA13/hsa-miR-210-5p:PTGIS/hsa-miR-548v:RECK/hsa-miR-34a-5p:WNT9A/hsa-miR-625-3p:WNT9A/hsa-miR-23b-5p:CALR/hsa-miR-7702:HOXA13/hsa-miR-1343-3p:ITGA5/hsa-miR-203a-3p:LIFR/hsa-miR-30e-5p:VAV2/hsa-miR-30b-3p:HPSE/hsa-miR-191-5p:LIFR/hsa-miR-126-5p:VAV2/hsa-miR-4638-3p:PTGIS/hsa-miR-1229-3p:CXCR5/hsa-miR-1306-5p:PTGIS/hsa-miR-181b-2-3p:PTGIS/hsa-miR-502-3p:WNT9A/hsa-miR-30e-5p:YES1/hsa-miR-4484:OSMR/hsa-miR-26b-5p:YES1/hsa-miR-10b-5p:EPHB2/hsa-miR-1266-5p:WNT9A/hsa-miR-103a-2-5p:CXCR5/hsa-miR-20a-3p:PTGIS/hsa-miR-1296-5p:WNT9A/hsa-miR-219a-1-3p:CXCR5/hsa-miR-550a-3-5p:PTGIS/hsa-miR-185-3p:PTGIS/hsa-miR-130a-3p:HOXA13/hsa-miR-15a-5p:RECK/hsa-miR-4709-3p:IL12RB2/hsa-miR-642a-5p:PTGIS/hsa-miR-625-5p:WNT9A/hsa-miR-423-5p:IL24/hsa-miR-4742-3p:CXCR5/hsa-miR-30d-5p:VAV2/hsa-miR-539-3p:YES1/hsa-miR-331-3p:PDGFRA/hsa-miR-330-5p:CD70/hsa-miR-6516-5p:PTGIS/hsa-miR-219a-1-3p:LIFR/hsa-miR-425-3p:CXCR5/hsa-miR-34a-3p:RECK/hsa-miR-484:ABL1/hsa-miR-6730-5p:MYDGF/hsa-miR-142-5p:PDK1/hsa-miR-3691-5p:PTGIS/hsa-miR-148b-5p:PTGIS/hsa-miR-151a-3p:TGFBR1/hsa-miR-26b-5p:INHBC/hsa-miR-3682-3p:PTGIS/hsa-let-7b-5p:CCR7/hsa-miR-5187-5p:PPBP/hsa-miR-3928-3p:LIFR/hsa-miR-488-3p:OSMR/hsa-miR-2355-5p:FLT3LG/hsa-miR-30b-5p:VAV2/hsa-miR-4665-5p:PTGIS/hsa-miR-6844:PTGIS/hsa-miR-410-3p:CDKN2A/hsa-miR-128-3p:KITLG/hsa-miR-224-5p:CXCR5/hsa-miR-4745-3p:PTGIS/hsa-miR-589-3p:PTGIS/hsa-miR-342-3p:SDHA/hsa-miR-409-3p:RNF213/hsa-miR-27b-5p:CDKN2A/hsa-miR-101-3p:IL24/hsa-miR-30c-5p:MYDGF/hsa-miR-34a-5p:RECK/hsa-miR-320b:KITLG/hsa-miR-29a-5p:HOXA13/hsa-miR-590-3p:PTGIS/hsa-miR-1228-3p:HOXA13/hsa-miR-421:RNF213/hsa-miR-26b-3p:PTGIS/hsa-miR-629-5p:PROK1/hsa-miR-6755-5p:LIFR/hsa-miR-3176:CXCR5/hsa-miR-4660:WNT9A/hsa-miR-342-5p:WNT9A/hsa-miR-3934-5p:ANK2/hsa-miR-6734-5p:RECK/hsa-miR-423-5p:SIX1/hsa-miR-128-3p:TIMP2/hsa-miR-874-3p:MRAS/hsa-miR-1976:PTGIS/hsa-miR-26b-3p:LIFR/hsa-miR-30d-3p:TGFA/hsa-miR-107:RNH1/hsa-miR-362-3p:WNT9A/hsa-miR-6891-5p:PTGIS/hsa-miR-320b:LIFR/hsa-miR-3613-3p:GNA11/hsa-miR-3913-3p:PTGIS/hsa-miR-29b-3p:LIFR/hsa-miR-125a-5p:CDKN2A/hsa-miR-148b-5p:LIFR/hsa-miR-342-3p:WNT9A/hsa-miR-215-3p:LIFR/hsa-miR-3173-5p:INHBE/hsa-miR-146a-5p:KMT2A/hsa-miR-582-5p:IL24/hsa-miR-3605-3p:ITPR3/hsa-miR-148a-3p:WNT9A/hsa-miR-485-5p:CDKN2A/hsa-miR-659-5p:LIFR/hsa-miR-5586-5p:DROSHA/hsa-miR-27a-3p:LIFR/hsa-miR-361-3p:VAV2/hsa-miR-3170:CXCR5/hsa-miR-30d-5p:MYDGF/hsa-miR-642a-5p:CXCR5/hsa-miR-1976:CNTFR/hsa-miR-30b-3p:VAV2/hsa-miR-532-3p:PTGIS/hsa-miR-30e-5p:MYDGF/hsa-miR-5001-5p:PTGIS/hsa-miR-370-3p:TGFA/hsa-miR-4521:PTGIS/hsa-miR-92a-3p:RECK/hsa-miR-6125:TIMP2/hsa-miR-874-3p:HSPG2/hsa-miR-4660:HOXA13/hsa-miR-542-3p:HPSE/hsa-miR-6842-3p:WNT9A/hsa-miR-323a-3p:PDCD6/hsa-miR-328-3p:CDKN2A/hsa-miR-151a-3p:LIFR/hsa-miR-6125:OSMR/hsa-miR-3927-3p:LIFR/hsa-miR-874-5p:CXCR5/hsa-miR-491-5p:XCR1/hsa-let-7a-3p:SDHA/hsa-miR-194-3p:TBX20/hsa-miR-152-5p:INHBC/hsa-let-7b-5p:AMH/hsa-miR-30b-5p:MYDGF/hsa-miR-6842-3p:PTGIS/hsa-miR-3173-5p:VAV2/hsa-miR-30d-3p:YES1/hsa-miR-122-5p:TNFRSF13C/hsa-miR-16-5p:RECK/hsa-let-7a-3p:FLT3LG/hsa-miR-6802-3p:PTGIS/hsa-miR-361-3p:EMC10/hsa-miR-6842-3p:MYO18B/hsa-miR-197-3p:HOXA13/hsa-miR-542-3p:PDK1/hsa-miR-128-3p:PTGIS/hsa-miR-676-3p:IL22RA1/hsa-miR-193b-5p:LIFR/hsa-miR-760:PDGFRA/hsa-miR-23a-5p:GJC1/hsa-miR-421:VAV2/hsa-miR-500b-3p:TGFBR2/hsa-miR-500b-3p:SHC2/hsa-let-7a-5p:AMH/hsa-miR-942-3p:ITPR1/hsa-miR-3913-3p:PDGFRA/hsa-miR-3127-3p:CXCR5/hsa-miR-1306-3p:AMHR2/hsa-miR-98-3p:RECK/hsa-miR-502-5p:IL7R/hsa-miR-187-5p:VAV2/hsa-miR-3173-5p:EGFR/hsa-miR-548x-3p:CXCR5/hsa-miR-23a-5p:SHC2/hsa-miR-4326:ITGA5/hsa-miR-6509-5p:GHR/hsa-miR-23b-5p:IFNGR2/hsa-miR-219b-3p:PTGIS/hsa-miR-107:STIM1/hsa-miR-30c-1-3p:MYDGF/hsa-miR-149-5p:CXCR5/hsa-miR-508-5p:LIFR/hsa-miR-181d-5p:LIFR/hsa-miR-629-5p:RHOB/hsa-miR-3189-3p:CXCR5/hsa-miR-509-3-5p:YES1/hsa-miR-9-3p:HOXA13/hsa-miR-15b-5p:RECK/hsa-miR-3942-5p:LIFR/hsa-miR-501-5p:LIFR/hsa-miR-126-5p:PPBP/hsa-miR-152-5p:VASH2/hsa-miR-1306-5p:LIFR/hsa-miR-98-3p:LIFR/hsa-let-7a-3p:GAB1/hsa-miR-186-5p:HOXA13/hsa-miR-6734-5p:LIFR/hsa-miR-542-3p:IL22RA1/hsa-miR-450b-5p:PDCD6/hsa-miR-126-5p:FZD2/hsa-miR-542-5p:INHBC/hsa-miR-342-5p:MPL/hsa-miR-5010-3p:PDCD6/hsa-miR-625-3p:PDCD6/hsa-miR-4484:LIFR/hsa-miR-122-5p:HOXA13/hsa-miR-375-3p:PTGIS/hsa-miR-129-2-3p:LIFR/hsa-miR-30d-3p:INHBC/hsa-miR-561-5p:RHOB/hsa-miR-491-5p:BMPR1B/hsa-miR-381-5p:CDKN2A/hsa-miR-4660:PLCB1/hsa-miR-9-3p:KITLG/hsa-miR-23b-5p:IL21R/hsa-miR-375-3p:SDHA/hsa-miR-19b-1-5p:CXCR5/hsa-miR-505-3p:HOXA13/hsa-miR-23a-3p:YES1/hsa-miR-1976:HOXA13/hsa-miR-26a-1-3p:ABL1/hsa-miR-3677-3p:PLA2G4B/hsa-miR-7-1-3p:RHOB/hsa-miR-181c-5p:LIFR/hsa-miR-629-5p:LIFR/hsa-miR-505-3p:SDHA/hsa-miR-125a-3p:GNA11/hsa-miR-3173-5p:IL22RA1/hsa-miR-2355-5p:WNT9A/hsa-miR-625-3p:OSMR/hsa-miR-6755-5p:MPL/hsa-miR-3613-3p:GJC1/hsa-miR-1266-5p:ABL1/hsa-miR-7-1-3p:SDHA/hsa-miR-3934-3p:CXCR5/hsa-miR-374a-5p:CCL18/hsa-miR-185-5p:CXCR5/hsa-miR-362-5p:LIFR/hsa-miR-6854-5p:PTGIS/hsa-miR-3613-3p:LIFR/hsa-miR-134-5p:CDKN2A/hsa-miR-125a-3p:TNFRSF13C/hsa-miR-5010-3p:LIFR/hsa-miR-486-5p:TERT/hsa-miR-181d-5p:RECK/hsa-miR-1296-5p:PDGFRA/hsa-miR-30c-1-3p:RNF213/hsa-miR-4443:IL15RA/hsa-miR-4660:TNFRSF13C/hsa-miR-193b-5p:PTGIS/hsa-miR-3613-3p:CXCR5/hsa-miR-6509-5p:LIFR/hsa-miR-497-3p:RECK/hsa-miR-514a-3p:CXCR5/hsa-miR-128-3p:LIFR/hsa-miR-6509-5p:SDHA/hsa-miR-29a-5p:LIFR/hsa-miR-625-5p:PTGIS/hsa-miR-3677-3p:JMJD7-PLA2G4B/hsa-miR-376a-2-5p:CCL28/hsa-miR-4660:ABL1/hsa-miR-3613-3p:PLEKHO2/hsa-miR-214-5p:HOXA13/hsa-miR-30c-1-3p:CCR7/hsa-miR-122-5p:GJC1/hsa-miR-1296-5p:LIFR/hsa-miR-129-5p:CDKN2A/hsa-let-7a-3p:LIFR/hsa-miR-154-3p:HOXA13/hsa-miR-431-5p:WNT9A/hsa-miR-744-5p:HOXA13/hsa-miR-193b-5p:CXCR5/hsa-miR-361-5p:CCR7/hsa-miR-874-5p:PTGIS/hsa-miR-3127-5p:ABL1/hsa-miR-3677-5p:PPBP/hsa-miR-4521:LIFR/hsa-let-7f-1-3p:FLT3LG/hsa-miR-323a-3p:LIFR/hsa-miR-2116-3p:PTGIS/hsa-miR-625-3p:GHR/hsa-miR-625-3p:RHOB/hsa-miR-3613-3p:RECK/hsa-miR-181c-5p:RECK/hsa-miR-4443:TNFRSF11B/hsa-miR-2355-5p:SHC2/hsa-miR-98-3p:FLT3LG/hsa-miR-22-3p:SLC9A1/hsa-miR-500a-3p:LIFR/hsa-miR-486-3p:CDKN2A/hsa-miR-30e-5p:CASP3/hsa-miR-127-5p:VASH2/hsa-miR-1266-5p:LIFR/hsa-miR-338-3p:RLN2/hsa-miR-500a-5p:LIFR/hsa-miR-500b-5p:LIFR/hsa-miR-4677-3p:LIFR/hsa-miR-3613-3p:LEPR/hsa-miR-624-5p:RHOB/hsa-miR-502-5p:IL11RA/hsa-miR-153-3p:ITGA5/hsa-miR-505-3p:LIFR/hsa-let-7f-1-3p:SDHA/hsa-miR-6509-5p:PTGIS/hsa-miR-4521:TNFRSF13C/hsa-miR-3127-5p:LIFR/hsa-miR-3129-3p:LIFR/hsa-miR-598-3p:PDCD6/hsa-miR-9-3p:LIFR/hsa-miR-3917:AMH/hsa-miR-618:RECK/hsa-miR-660-5p:LIFR/hsa-let-7a-3p:RECK/hsa-miR-2355-5p:RHOB/hsa-miR-125a-3p:SHC2/hsa-miR-25-3p:RECK/hsa-miR-103a-3p:HOXA13/hsa-miR-5000-3p:CDKN2A/hsa-miR-154-3p:LIFR/hsa-let-7d-5p:AMH/hsa-miR-146a-5p:GJC1/hsa-miR-4772-5p:PTGIS/hsa-miR-3917:TERT/hsa-let-7f-1-3p:LIFR/hsa-miR-1271-5p:S1PR2/hsa-miR-107:HOXA13/hsa-miR-2355-3p:LIFR/hsa-miR-2355-5p:PDGFRA/hsa-let-7d-5p:CCR7/hsa-miR-7702:LIFR/hsa-miR-561-5p:GJC1/hsa-miR-127-5p:CCR7/hsa-miR-146b-3p:HSPG2/hsa-miR-146a-5p:PTGIS/hsa-miR-1271-5p:RECK"
