"pathway","gene"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT15"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT31"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT32"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT33A"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT33B"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT34"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT35"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT36"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT37"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","KRT38"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","LCN10"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","LCN15"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","LCN6"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","LCN8"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","LINC02076"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","LLGL1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MAFG"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MAFK"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MAGEA1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MAPKAPK5"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MIEF2"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MPRIP"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MSI2"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","MYO15A"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","NDUFA4"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","NEUROG2"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","NOTCH1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","NOTUM"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","NPB"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","NRAS"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","OR5T1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","OR5T3"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","OR8H1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","OSBPL11"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","P4HB"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PANK4"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PAX9"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PCYT2"
