"pathway","gene"
"ACEVEDO_LIVER_CANCER_DN","GRAMD2B"
"ACEVEDO_LIVER_CANCER_DN","GSDMB"
"ACEVEDO_LIVER_CANCER_DN","GSE1"
"ACEVEDO_LIVER_CANCER_DN","GSTP1"
"ACEVEDO_LIVER_CANCER_DN","GTF2E2"
"ACEVEDO_LIVER_CANCER_DN","H3-3B"
"ACEVEDO_LIVER_CANCER_DN","HADH"
"ACEVEDO_LIVER_CANCER_DN","HADHA"
"ACEVEDO_LIVER_CANCER_DN","HAMP"
"ACEVEDO_LIVER_CANCER_DN","HAPLN4"
"ACEVEDO_LIVER_CANCER_DN","HBA1"
"ACEVEDO_LIVER_CANCER_DN","HDAC6"
"ACEVEDO_LIVER_CANCER_DN","HDHD2"
"ACEVEDO_LIVER_CANCER_DN","HEBP2"
"ACEVEDO_LIVER_CANCER_DN","HGFAC"
"ACEVEDO_LIVER_CANCER_DN","HIPK2"
"ACEVEDO_LIVER_CANCER_DN","HMGCL"
"ACEVEDO_LIVER_CANCER_DN","HMGCR"
"ACEVEDO_LIVER_CANCER_DN","HMGCS1"
"ACEVEDO_LIVER_CANCER_DN","HOGA1"
"ACEVEDO_LIVER_CANCER_DN","HOOK1"
"ACEVEDO_LIVER_CANCER_DN","HSBP1"
"ACEVEDO_LIVER_CANCER_DN","HSD3B7"
"ACEVEDO_LIVER_CANCER_DN","HSPA5"
"ACEVEDO_LIVER_CANCER_DN","ICAM3"
"ACEVEDO_LIVER_CANCER_DN","ID2"
"ACEVEDO_LIVER_CANCER_DN","IDH2"
"ACEVEDO_LIVER_CANCER_DN","IDNK"
"ACEVEDO_LIVER_CANCER_DN","IER3"
"ACEVEDO_LIVER_CANCER_DN","IFNAR1"
"ACEVEDO_LIVER_CANCER_DN","IGF2"
"ACEVEDO_LIVER_CANCER_DN","IGF2R"
"ACEVEDO_LIVER_CANCER_DN","IGFALS"
"ACEVEDO_LIVER_CANCER_DN","IGFBP3"
"ACEVEDO_LIVER_CANCER_DN","IGFBP4"
"ACEVEDO_LIVER_CANCER_DN","INHBE"
"ACEVEDO_LIVER_CANCER_DN","INMT"
"ACEVEDO_LIVER_CANCER_DN","INSIG2"
"ACEVEDO_LIVER_CANCER_DN","INTS10"
"ACEVEDO_LIVER_CANCER_DN","IRF1"
"ACEVEDO_LIVER_CANCER_DN","IRF8"
"ACEVEDO_LIVER_CANCER_DN","IRX1"
"ACEVEDO_LIVER_CANCER_DN","ITCH"
"ACEVEDO_LIVER_CANCER_DN","ITIH1"
"ACEVEDO_LIVER_CANCER_DN","ITIH2"
"ACEVEDO_LIVER_CANCER_DN","JMJD8"
"ACEVEDO_LIVER_CANCER_DN","JUND"
"ACEVEDO_LIVER_CANCER_DN","KANK4"
"ACEVEDO_LIVER_CANCER_DN","KAT6A"
"ACEVEDO_LIVER_CANCER_DN","KCNJ10"
"ACEVEDO_LIVER_CANCER_DN","KDM8"
"ACEVEDO_LIVER_CANCER_DN","KHSRP"
"ACEVEDO_LIVER_CANCER_DN","KIAA2013"
"ACEVEDO_LIVER_CANCER_DN","KIF13B"
"ACEVEDO_LIVER_CANCER_DN","KLF2"
"ACEVEDO_LIVER_CANCER_DN","KLHL36"
"ACEVEDO_LIVER_CANCER_DN","KLKB1"
"ACEVEDO_LIVER_CANCER_DN","KMO"
"ACEVEDO_LIVER_CANCER_DN","KNG1"
"ACEVEDO_LIVER_CANCER_DN","KRT8"
"ACEVEDO_LIVER_CANCER_DN","KYNU"
"ACEVEDO_LIVER_CANCER_DN","L2HGDH"
"ACEVEDO_LIVER_CANCER_DN","LAMP1"
"ACEVEDO_LIVER_CANCER_DN","LCAT"
"ACEVEDO_LIVER_CANCER_DN","LDHA"
"ACEVEDO_LIVER_CANCER_DN","LDLR"
"ACEVEDO_LIVER_CANCER_DN","LECT2"
"ACEVEDO_LIVER_CANCER_DN","LHPP"
"ACEVEDO_LIVER_CANCER_DN","LINC01554"
"ACEVEDO_LIVER_CANCER_DN","LONP1"
"ACEVEDO_LIVER_CANCER_DN","LPCAT3"
"ACEVEDO_LIVER_CANCER_DN","LRP5"
"ACEVEDO_LIVER_CANCER_DN","LRRC28"
"ACEVEDO_LIVER_CANCER_DN","LTBR"
"ACEVEDO_LIVER_CANCER_DN","LY6E"
"ACEVEDO_LIVER_CANCER_DN","LYRM1"
"ACEVEDO_LIVER_CANCER_DN","MACROD1"
"ACEVEDO_LIVER_CANCER_DN","MAMDC4"
"ACEVEDO_LIVER_CANCER_DN","MAN2B2"
"ACEVEDO_LIVER_CANCER_DN","MAP7"
"ACEVEDO_LIVER_CANCER_DN","MAPRE2"
"ACEVEDO_LIVER_CANCER_DN","MARCHF6"
"ACEVEDO_LIVER_CANCER_DN","MASP2"
"ACEVEDO_LIVER_CANCER_DN","MAT1A"
"ACEVEDO_LIVER_CANCER_DN","MFN2"
"ACEVEDO_LIVER_CANCER_DN","MICU1"
"ACEVEDO_LIVER_CANCER_DN","MIDEAS"
"ACEVEDO_LIVER_CANCER_DN","MLLT3"
"ACEVEDO_LIVER_CANCER_DN","MLPH"
"ACEVEDO_LIVER_CANCER_DN","MPC1"
"ACEVEDO_LIVER_CANCER_DN","MPDU1"
"ACEVEDO_LIVER_CANCER_DN","MPND"
"ACEVEDO_LIVER_CANCER_DN","MRM3"
"ACEVEDO_LIVER_CANCER_DN","MRPL53"
"ACEVEDO_LIVER_CANCER_DN","MRPS2"
"ACEVEDO_LIVER_CANCER_DN","MSRA"
"ACEVEDO_LIVER_CANCER_DN","MT1A"
"ACEVEDO_LIVER_CANCER_DN","MT1B"
"ACEVEDO_LIVER_CANCER_DN","MT1F"
"ACEVEDO_LIVER_CANCER_DN","MT1G"
"ACEVEDO_LIVER_CANCER_DN","MT1M"
"ACEVEDO_LIVER_CANCER_DN","MT1P3"
"ACEVEDO_LIVER_CANCER_DN","MT1X"
"ACEVEDO_LIVER_CANCER_DN","MT2A"
"ACEVEDO_LIVER_CANCER_DN","MTFR1L"
"ACEVEDO_LIVER_CANCER_DN","MTRF1"
"ACEVEDO_LIVER_CANCER_DN","MVK"
"ACEVEDO_LIVER_CANCER_DN","MXRA5"
"ACEVEDO_LIVER_CANCER_DN","MYO10"
"ACEVEDO_LIVER_CANCER_DN","MYOM2"
"ACEVEDO_LIVER_CANCER_DN","NADK"
"ACEVEDO_LIVER_CANCER_DN","NAP1L4"
"ACEVEDO_LIVER_CANCER_DN","NAT2"
"ACEVEDO_LIVER_CANCER_DN","NCLN"
"ACEVEDO_LIVER_CANCER_DN","NCOA4"
"ACEVEDO_LIVER_CANCER_DN","NDEL1"
"ACEVEDO_LIVER_CANCER_DN","NDFIP2"
"ACEVEDO_LIVER_CANCER_DN","NDRG2"
"ACEVEDO_LIVER_CANCER_DN","NDUFB8"
"ACEVEDO_LIVER_CANCER_DN","NEK6"
"ACEVEDO_LIVER_CANCER_DN","NFKBIA"
"ACEVEDO_LIVER_CANCER_DN","NMT1"
"ACEVEDO_LIVER_CANCER_DN","NNMT"
"ACEVEDO_LIVER_CANCER_DN","NOCT"
"ACEVEDO_LIVER_CANCER_DN","NOP14"
"ACEVEDO_LIVER_CANCER_DN","NOP53"
"ACEVEDO_LIVER_CANCER_DN","NR4A2"
"ACEVEDO_LIVER_CANCER_DN","NRDE2"
"ACEVEDO_LIVER_CANCER_DN","NTHL1"
"ACEVEDO_LIVER_CANCER_DN","NUCB1"
"ACEVEDO_LIVER_CANCER_DN","NUDT14"
"ACEVEDO_LIVER_CANCER_DN","OAF"
"ACEVEDO_LIVER_CANCER_DN","OAT"
"ACEVEDO_LIVER_CANCER_DN","OGDHL"
"ACEVEDO_LIVER_CANCER_DN","ORM1"
"ACEVEDO_LIVER_CANCER_DN","PAF1"
"ACEVEDO_LIVER_CANCER_DN","PAFAH2"
"ACEVEDO_LIVER_CANCER_DN","PAM16"
"ACEVEDO_LIVER_CANCER_DN","PBX3"
"ACEVEDO_LIVER_CANCER_DN","PCBP2"
"ACEVEDO_LIVER_CANCER_DN","PCMT1"
"ACEVEDO_LIVER_CANCER_DN","PCNX1"
"ACEVEDO_LIVER_CANCER_DN","PCOLCE"
"ACEVEDO_LIVER_CANCER_DN","PCYOX1"
"ACEVEDO_LIVER_CANCER_DN","PDXK"
"ACEVEDO_LIVER_CANCER_DN","PEPD"
"ACEVEDO_LIVER_CANCER_DN","PEX11G"
"ACEVEDO_LIVER_CANCER_DN","PGM2"
"ACEVEDO_LIVER_CANCER_DN","PGRMC2"
"ACEVEDO_LIVER_CANCER_DN","PHF13"
"ACEVEDO_LIVER_CANCER_DN","PHGDH"
"ACEVEDO_LIVER_CANCER_DN","PHKA2"
"ACEVEDO_LIVER_CANCER_DN","PHLDA1"
"ACEVEDO_LIVER_CANCER_DN","PINK1"
"ACEVEDO_LIVER_CANCER_DN","PLA2G2A"
"ACEVEDO_LIVER_CANCER_DN","PLEK2"
"ACEVEDO_LIVER_CANCER_DN","PLEKHG3"
"ACEVEDO_LIVER_CANCER_DN","PLG"
"ACEVEDO_LIVER_CANCER_DN","PLIN2"
"ACEVEDO_LIVER_CANCER_DN","PLOD1"
"ACEVEDO_LIVER_CANCER_DN","PLPBP"
"ACEVEDO_LIVER_CANCER_DN","PLSCR4"
"ACEVEDO_LIVER_CANCER_DN","PMPCA"
"ACEVEDO_LIVER_CANCER_DN","PNPLA7"
"ACEVEDO_LIVER_CANCER_DN","POLE"
"ACEVEDO_LIVER_CANCER_DN","PON1"
"ACEVEDO_LIVER_CANCER_DN","PPARGC1A"
"ACEVEDO_LIVER_CANCER_DN","PPFIBP2"
"ACEVEDO_LIVER_CANCER_DN","PPP1R13B"
"ACEVEDO_LIVER_CANCER_DN","PPP1R15A"
"ACEVEDO_LIVER_CANCER_DN","PPP2R2A"
"ACEVEDO_LIVER_CANCER_DN","PRG4"
"ACEVEDO_LIVER_CANCER_DN","PRKAG2"
"ACEVEDO_LIVER_CANCER_DN","PRNP"
"ACEVEDO_LIVER_CANCER_DN","PRODH2"
"ACEVEDO_LIVER_CANCER_DN","PSMA2"
"ACEVEDO_LIVER_CANCER_DN","PSMB10"
"ACEVEDO_LIVER_CANCER_DN","PSMC1"
"ACEVEDO_LIVER_CANCER_DN","PSMF1"
"ACEVEDO_LIVER_CANCER_DN","PTH1R"
"ACEVEDO_LIVER_CANCER_DN","PTMS"
"ACEVEDO_LIVER_CANCER_DN","PWWP3A"
"ACEVEDO_LIVER_CANCER_DN","PZP"
"ACEVEDO_LIVER_CANCER_DN","RAB26"
"ACEVEDO_LIVER_CANCER_DN","RACK1"
"ACEVEDO_LIVER_CANCER_DN","RAP1GAP"
"ACEVEDO_LIVER_CANCER_DN","RCL1"
"ACEVEDO_LIVER_CANCER_DN","RCN1"
