"pathway","gene"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","NAT1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","NCR1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","NFATC1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","NFIB"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","NKAIN1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","NRG1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","OR7E47P"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","ORMDL2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PATZ1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PDCD1LG2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PDGFB"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PDPK1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PDSS2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PDXP-DT"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PFDN5"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PHC2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PHF10"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PIAS2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PIGV"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PIK3C3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PISD"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PLEKHA8P1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PLGRKT"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PLPBP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","POLR2F"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","POM121L4P"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PPIL6"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PPP1R12A"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PPP2CB"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PPP5C"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PRKAG1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PRMT2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PRPF31"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PSD3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PSIP1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PTTG1IP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","PUM3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","QRSL1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RAB36"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RACGAP1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RANBP6"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RAP1B"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RARG"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RBFA"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RBFOX2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RBPMS"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","REV3L"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RLIG1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RNF19B"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RPS6"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RPS6KA1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RRAGA"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","RSRP1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SARAF"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SCAF11"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SEC14L2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SEC63"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SF3A1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SFI1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SGSM3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SH3BP1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SLC11A2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SLC35E3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SLC48A1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SLC66A2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SMAGP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SMARCA2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SMARCB1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SMPD2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SMUG1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SNAPC3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SNRPD3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SNX3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SOCS6"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SPATS2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SRRM1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SRRM2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SRSF4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","STMN1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SUMO3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","SUN2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TAB1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TAF12"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TBK1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TFCP2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TFIP11"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","THOC5"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TIMP3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TMBIM4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TMBIM6"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TMEM43"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TOM1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TOMM22"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TRNAU1AP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TSPYL1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TST"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TTI2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TWF1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TXN2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","TXNL4A"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","UBXN8"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","UFSP2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","VDR"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","VLDLR"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","WASF1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","XPC"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","XPOT"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","YARS1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","YEATS4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","YTHDF2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","YWHAH"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","ZBTB24"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","ZNF593"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN","ZPR1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","AARSD1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ACLY"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ACSF2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ACTR10"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ADGRA2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ANKRD40"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ANXA13"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","AOC2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","AP2S1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","AP4M1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","AP4S1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","AP5M1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ARFRP1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ARHGAP35"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ARHGAP5"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ARL17A"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ARPC1A"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ARPC1B"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ASH2L"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ASL"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ASNS"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ATP5F1E"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ATP5MC1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ATP6V0A1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","ATXN7L1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BAG4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BAX"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BECN1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BET1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BMP4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BRD9"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","BRF2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","C5AR1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CABYR"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CASD1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CASKIN2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CBLL1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CBX1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CDC27"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CDKN2A"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CELA2B"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CEP72"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CLTA"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CMAS"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CNOT3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CNPY3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","COA3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","COX11"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CPSF1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CRCP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CREB3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CYC1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CYP3A5"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","CYRIB"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DBP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DDHD2"
