"pathway","gene"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","FXR1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","GABPA"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","GATAD1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","GEMIN2"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","GOLGA7"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","GTF3A"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","GZF1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","ING1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","IPO8"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","KBTBD11"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","KPNA4"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","KRIT1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","LSM1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MACROH2A1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MAP3K1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MAPK8"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","METTL4"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MFN1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MIPEP"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MRPL47"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MRPS11"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MRPS28"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MTMR6"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","MYNN"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","NAPG"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","NDUFB5"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","NEK3"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","NIPBL"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","NSD3"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","NUP153"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PAK2"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PAN3"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PDCD6"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PEPD"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PHC3"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PIK3CA"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PNPT1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PPFIA1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PPM1A"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PPP1R12A"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PPP4R2"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","PRKCI"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","RAB20"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","RAE1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","RASA1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","RB1CC1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","RFC4"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","RYK"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","SDHC"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","SEC23IP"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","SENP2"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","SIAH2"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","SNAP29"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TAF2"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TBCA"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TERF1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","THOC1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","THUMPD1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TOMM70"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TPD52"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TRIM35"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","TXNL1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","URI1"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","VPS41"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","VPS8"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","WASHC5"
"DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER","ZNF302"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","ACVR1B"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","APC"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","BAP1"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","FYN"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","IRAK2"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","LTK"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","NF1"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","NOTCH4"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","PIK3R2"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","RB1"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","STK11"
"DING_LUNG_CANCER_MUTATED_FREQUENTLY","TP53"
"DING_LUNG_CANCER_MUTATED_RECURRENTLY","EGFR"
"DING_LUNG_CANCER_MUTATED_RECURRENTLY","FLT4"
"DING_LUNG_CANCER_MUTATED_RECURRENTLY","KRAS"
"DING_LUNG_CANCER_MUTATED_RECURRENTLY","NRAS"
"DING_LUNG_CANCER_MUTATED_RECURRENTLY","STK11"
"DING_LUNG_CANCER_MUTATED_RECURRENTLY","TP53"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","APC"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","ATM"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","CDKN2A"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","EGFR"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","EPHA3"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","EPHA5"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","ERBB4"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","FGFR4"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","GNAS"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","INHBA"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","KDR"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","KRAS"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","LRP1B"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","LTK"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","NF1"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","NRAS"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","NTRK1"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","NTRK3"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","PAK3"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","PDGFRA"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","PTPRD"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","RB1"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","SLC38A3"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","STK11"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","TP53"
"DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY","ZMYND10"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ACTR2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ADAMTS1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ADGRF1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","AGTR2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","AHRR"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ANK2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","APOL6"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","AQP4"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ATP6V0D2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","AZGP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","B3GNT5"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","BTG2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","C1S"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","CAMKK2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","CCL20"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","CRTC1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","CTNNA1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","CYP1A1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","CYTH1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","DDX3X"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","DUSP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","EIF1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ENG"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","EPAS1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","EZR"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","FER"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","FGG"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","FKBP5"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","FOLH1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","FUS"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","GABPB2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","HAS1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","HOXC8"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","HSP90AB1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","HSPD1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","IGLJ3"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","IL6ST"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","IQGAP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ITGB6"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ITLN1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MAPKAPK2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MAT2A"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MATR3"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MCL1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MET"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MICALL2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MMP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MVD"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","MYH11"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","NAMPT"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","NEAT1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","NFASC"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","NR4A3"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","OTUD4"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","PGS1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","PRKG1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","RAB12"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","RASEF"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","RCAN1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","RHOB"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","RNF125"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","RNF144B"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SCAF11"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SEC61A1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SERPINB2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SERPINE1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SOD2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SRPRA"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SRSF5"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","STC1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","STEEP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","SUPT16H"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","TAOK1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","TOP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","TTC3"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","UFM1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","USP10"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","WDR1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","XAGE1A"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ZFP36L2"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","ZNF649"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","BAHCC1"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","BEST2"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","CACNG7"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","CCER1"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","CFAP65"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","DLGAP4"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","ELF3"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","FAM135B"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","FAM222B"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","FRMD4A"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","HNRNPA3P1"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","IGFLR1"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","INSL6"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","JAK3"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","KIF2B"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","LAMA3"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","MAGEB6"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","MEFV"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","MELK"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","MKRN3"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","NGEF"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","NLRP10"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","NLRP11"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","NLRP8"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","NTF3"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","PRAME"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","RBBP8NL"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","RNF175"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","SCUBE1"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","SHISA7"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","SOHLH2"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","TCL1B"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","TRIM29"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","ZNF556"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN","ZNF572"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ABCG4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ACOT12"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ACP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ACTB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADAM30"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADAMTS17"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADAMTSL4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADGRD2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADIPOR2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADIRF"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ADRA1A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","AGTR1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","AHI1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","AJAP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ALDOC"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ALX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","AMIGO3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","AMT"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ANGPTL2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ANK2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ANKLE1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ANKS1B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","AOX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","APCDD1L"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ARHGAP22"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ARHGEF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ARRDC3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ATP2A2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ATP8A2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BANP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BCAS2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BCAT1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BCOR"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BEGAIN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BNC1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BOD1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BRD9"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","BTG3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","C1QTNF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","C3orf62"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CA7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CACNA1C"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CACNA2D2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CADPS"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CANX"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CARD9"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CAVIN1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CCDC140"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CCDC62"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CCDC86"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CCDC87"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CD300A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CD81"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CD93"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CDH13"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CFAP410"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CIDEB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CLEC1A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CLMP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CLXN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CMTM2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNBP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNIH3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNN1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNNM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNTNAP5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COG1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COL1A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COL1A2"
