"pathway","gene"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BBOX1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BCKDHB"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BCL2A1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BCL2L1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BCL2L11"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BHLHA15"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","BSG"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CARS2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CDC25C"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CDK1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CDK5RAP1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CEBPA"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CFAP410"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CHCHD3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CHCHD7"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CHDH"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CHKB"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CKMT1B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CMC4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CMPK2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COA5"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COASY"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COX16"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COX20"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COX4I1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COX4I2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","COX7A1"
