"pathway","gene"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GIMAP7"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GJB6"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GPHB5"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GPM6B"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GPR15"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GPR88"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GRM3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GYS2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","GZMH"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","HABP2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","HLA-DQA2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","HOXB9"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IAPP"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","ICA1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IFNG"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IGF2BP1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IGFL3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IKZF3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IL16"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","IL9"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","ITK"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","JAML"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","KCNA10"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","KIRREL3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","KLRF1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","KRT222"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","KRTAP13-1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","KRTAP13-2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","LALBA"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","LAMB4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","LEMD1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","LILRB5"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","LIN28B"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","LONRF2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","MARCO"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","MBD3L1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","MC2R"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","MEIOB"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","MOBP"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NLRP14"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NLRP9"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NPVF"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NR1H4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NR5A2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NRG4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","NTS"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR10A7"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR10P1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR11G2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR1D2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR1N2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR2AG1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR2AT4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR2G3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR4D10"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR4D11"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR52B4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR52I2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR52K1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR5K4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR5V1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR6C6"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR6C70"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR6C74"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR6X1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR8A1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR8D1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR9A2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OR9Q2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OTC"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OTOR"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","OVCH2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PCK1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PGR"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PHACTR1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PIK3CG"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","POSTN"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","POU2AF2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PRG2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PTH"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","PWWP3B"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","RNASE12"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","RNASE6"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","RNASE9"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","RNF220"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","RUNX1T1"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SAA4"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SDR9C7"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SEMG2"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SIAH3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SIGLEC6"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SIGLEC7"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLC17A6"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLC22A25"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLC26A3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLC26A9"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLC30A8"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLC8A3"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SLN"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SMR3B"
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","SPIC"
