"pathway","gene"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CCDC87"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CD300A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CD81"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CD93"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CDH13"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CFAP410"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CIDEB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CLEC1A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CLMP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CLXN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CMTM2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNBP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNIH3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNN1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNNM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CNTNAP5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COG1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COL1A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COL1A2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COL2A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COL5A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","COPZ2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CPPED1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CPT1B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CSF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CSMD1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CST6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CSTF2T"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CXCL12"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CYP27A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CYP2W1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","CYYR1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DAB2IP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DAZAP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DIO3OS"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DIPK2B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DLC1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DOK7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DPEP3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DPH7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DRD4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DTNB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DUOX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DYDC2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DYRK1B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","DYSF"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ECHDC1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","EFCAB6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","EIF2D"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","EIF4EBP3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ELAVL2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ENPP2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","EPHA5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ESR1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ESX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ETV7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","EXOC6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","EXOC7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FAF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FAM107A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FAM83F"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FBLIM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FBP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FBXO39"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FECH"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FERD3L"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FGF11"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FGF4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FRZB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","FUCA2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GABRA2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GABRQ"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GAL3ST1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GALNT15"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GATA3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GBGT1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GCKR"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GDI1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GFOD1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GFPT2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GIMAP8"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GIPC2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GNA14"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GP1BA"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GRID2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GRIN2A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GRK2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GRM7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","GTF2A1L"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HAAO"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HCN4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HDAC7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HLX"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HNF1B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXA13"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXA7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXA9"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXB4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXC12"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXD12"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXD13"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HOXD3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HPDL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HPN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HSPB6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HSPB9"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","HTR5A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ID4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","IGF2-AS"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","IGFBP4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","IL16"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","INSRR"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","IQCA1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","IRF4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ISL1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ISYNA1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ITPKB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","IZUMO1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","JPH1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","JPH2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KCNA4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KCNC4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KCNH7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KCNJ3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KDM1A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KIF12"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KIT"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","KRT72"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","L1TD1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LCK"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LDLRAD4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LDOC1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LHPP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LHX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LIMD2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LIN28A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LRFN5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LRIG1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LRRC34"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LRRC3B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LRRC61"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LRRC71"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LSP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LXN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","LYL1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MAL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MAP4K3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MARVELD1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ME3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MEDAG"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MEPCE"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MINDY3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MLH3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MMRN2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MOS"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MRAP2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","MT1E"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NAGS"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NCL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NECAB1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NEFL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NEFM"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NELL1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NFAM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NFIX"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NHLH2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NID2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NKAIN4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NLRC3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NME4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","NOS3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","OAZ2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","OLFM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","OSM"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","OTOF"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","OTOP2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","P2RY11"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PAM"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PAPOLB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PARP6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PAX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PAX9"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PCDHGA3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PCDHGB2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PCDHGC4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PDE4DIP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PDE8B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PDLIM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PENK"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PHF3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PHKG1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PIK3R5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PKP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PLCB2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PLEKHF2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PLTP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PNMA1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PNMT"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","POLH"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","POU2AF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","POU4F2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PRDM8"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PRLHR"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PROM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PROP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PRRC1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PRSS50"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PRTN3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PRXL2A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","PYGO1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RALBP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RAPGEF4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RAPGEFL1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RARB"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RARRES2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RASGRP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RASGRP2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RBBP6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RCSD1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","REC8"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RETREG1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RGMA"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RGN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RIC3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RINL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RNF152"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RSPH6A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RSPO2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","RYR3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SARM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SCARF2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SEC31B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SECTM1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SH3D21"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SH3YL1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLAMF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC17A6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC22A3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC26A9"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC27A6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC29A2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC35C2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC46A3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC47A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC49A3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC4A11"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC5A7"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLC6A2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLCO4A1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLIT2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SLITRK4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SNX33"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SNX6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SOWAHA"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SOX1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SPAG6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SPESP1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SPOCK2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ST6GAL2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ST6GALNAC3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","STK32B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SUFU"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SULF2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SVIL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SYNGR3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","SYT10"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TACR1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TACR3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TAGLN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TBX20"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TBXT"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TCF21"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TEX26"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TF"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TFAP2A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TGFB1I1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TGFBI"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TLL2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMED2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMEM101"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMEM150A"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMEM179B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMEM204"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMEM74B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMPRSS12"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMPRSS6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TMSB10"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TNFRSF10C"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TPPP3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TRAF5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TRIP6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TRPV4"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TSHR"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TWIST1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","TYMP"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","UCN"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","UHRF1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","UNKL"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","UPB1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","VAMP5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","VPREB1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","VPS9D1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","VWC2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","VWCE"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","WT1-AS"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","XPO5"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","YPEL3"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZBTB47"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZCCHC24"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZDHHC11"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZFP69"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZFP69B"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZIM2"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZMYM6"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF154"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF177"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF22"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF22-AS1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF428"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF454"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF513"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF534"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF626"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF671"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF785"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","ZNF875"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","BAP1"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","BRAF"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","CASP8"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","CDKN2A"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","CTNNB1"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","CYP2A6"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","EGFR"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","ERBB2"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","ERCC6"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","FASLG"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","IRF1"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","KRAS"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","MAP3K8"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","NDUFAF6"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","PIK3CA"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","PPP2R1B"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","PRKAR1A"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","PRKN"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","SPRED1"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","TERT"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","TP53"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","ZNRF3"
"HP_NON_SMALL_CELL_LUNG_CARCINOMA","SLC67A1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","AKT1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","AKT2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","AKT3"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","ARAF"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","BAD"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","BRAF"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","CASP9"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","CCND1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","CDK4"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","CDK6"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","CDKN2A"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","E2F1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","E2F2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","E2F3"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","EGF"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","EGFR"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","ERBB2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","FHIT"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","FOXO3"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","GRB2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","HRAS"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","KRAS"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","MAP2K1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","MAP2K2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","MAPK1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","MAPK3"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","NRAS"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PDPK1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3CA"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3CB"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3CD"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3CG"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3R1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3R2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3R3"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PIK3R5"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PLCG1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PLCG2"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PRKCA"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PRKCB"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","PRKCG"
